Year,Biochar,Biochar_E,IFuelwood_E,IFuelwood_Char,RFuelwood_E,RFuelwood_Char,Paper_C,Paper_A,Paper_D,Paper_R,Paper_L,BC_C,BC_A,BC_D,BC_R,BC_L,EC_C,EC_A,EC_L,HA_C,HA_A,HA_D,HA_R,HA_L
1994,49339822.0,24301704.0,324874008.0,10047650.0,166123499.0,14445522.0,904193392.0,6651173319.0,910810055.0,414435505.0,496374550.0,527500888.0,15733391499.0,138867799.0,15772934.0,123094866.0,150433811.0,3590372976.0,92290838.0,415236648.0,12904208720.0,169211515.0,25625926.0,143585588.0
1995,60785088.0,29938924.0,357509308.0,11056989.0,157078546.0,13659004.0,965153199.0,6658037742.0,910771172.0,415375016.0,495396156.0,584744701.0,16176513559.0,144121123.0,16407746.0,127713377.0,139633477.0,3656005744.0,95620530.0,435768931.0,13175905313.0,175600052.0,26655367.0,148944685.0
1996,45287929.0,22305995.0,357491389.0,11056435.0,191001117.0,16608793.0,984363362.0,6725609966.0,910731886.0,416304307.0,494427579.0,522488685.0,16552081249.0,149494641.0,17058640.0,132436001.0,171402643.0,3708487798.0,98891692.0,491605960.0,13457822198.0,182710074.0,27798413.0,154911661.0
1997,59151217.0,29134181.0,395825225.0,12242017.0,163375162.0,14206536.0,1031075687.0,6812540789.0,910703807.0,417228900.0,493474907.0,590050734.0,16989727556.0,155056613.0,17733480.0,137323133.0,195571478.0,3790832540.0,102226961.0,491634860.0,13792313052.0,189854174.0,28950933.0,160903242.0
1998,53627425.0,26413508.0,361024626.0,11165710.0,197594382.0,17182120.0,1018658233.0,6942630931.0,914904877.0,420085732.0,494819145.0,479286447.0,17311022672.0,160721589.0,18422581.0,142299007.0,153023083.0,3893230257.0,105825450.0,554128614.0,14114966369.0,197781034.0,30227320.0,167553713.0
1999,40424288.0,19910470.0,321312164.0,9937490.0,183938201.0,15994626.0,903207949.0,7052971067.0,923309497.0,424876012.0,498433486.0,459922841.0,17607219495.0,166535787.0,19131298.0,147404490.0,137377046.0,3951516175.0,109144890.0,496880390.0,14495008585.0,205871147.0,31533420.0,174337727.0
2000,41171729.0,20278613.0,338940809.0,10482705.0,176254041.0,15326438.0,918315039.0,7044853288.0,926501321.0,427269903.0,499231418.0,401067511.0,17838695232.0,172481603.0,19857678.0,152623925.0,137231671.0,3993329503.0,112228501.0,542864915.0,14804852533.0,214668730.0,32952868.0,181715863.0
2001,45124003.0,22225255.0,352181515.0,10892212.0,167295556.0,14547440.0,964862007.0,7047877754.0,930487171.0,430027953.0,500459218.0,585512773.0,18248497653.0,178686189.0,20616457.0,158069731.0,129170111.0,4031809802.0,115395583.0,392296416.0,15151014339.0,223965022.0,34454186.0,189510836.0
2002,51908108.0,25566680.0,377005230.0,11659956.0,165124598.0,14358661.0,1015716849.0,7087707300.0,940919507.0,435770417.0,505149090.0,622803096.0,18302429834.0,181964297.0,21039498.0,160924799.0,138743981.0,4062057105.0,118296542.0,415165051.0,15340843806.0,232976154.0,35916946.0,197059208.0
2003,46474619.0,22890484.0,325206725.0,10057940.0,159539737.0,13873021.0,909275349.0,7166102484.0,953315883.0,442435793.0,510880090.0,470771133.0,18808366985.0,185316456.0,21472289.0,163844167.0,115886886.0,4098230169.0,121378540.0,470078131.0,15539649217.0,242817311.0,37513081.0,205304230.0
2004,51508310.0,25369764.0,388139754.0,12004322.0,140875921.0,12250080.0,990446607.0,7132472875.0,958638057.0,445826271.0,512811786.0,481317920.0,19151363874.0,189179480.0,21965586.0,167213894.0,116357801.0,4110523327.0,124228745.0,534096375.0,15783201606.0,253103669.0,39183746.0,213919923.0
2005,51873347.0,25549559.0,293620992.0,9081062.0,144931378.0,12602728.0,853016280.0,7171050322.0,967578133.0,450904157.0,516673976.0,493281480.0,19504141992.0,193087224.0,22465507.0,170621717.0,186245530.0,4121316434.0,127049370.0,576042547.0,16077446675.0,264124728.0,40974200.0,223150528.0
2006,66679626.0,32842204.0,394353557.0,12196502.0,157271571.0,13675789.0,871108100.0,7072060603.0,967173812.0,451626884.0,515546928.0,645433021.0,19858524608.0,197543551.0,23030808.0,174512743.0,210221321.0,4194209939.0,130707541.0,505884622.0,16404303801.0,275386432.0,42808262.0,232578171.0
2007,72262741.0,35592096.0,439788084.0,13601693.0,218665695.0,19014408.0,927618513.0,6994603987.0,962759323.0,450464037.0,512295286.0,436841595.0,20370843727.0,201764892.0,23570320.0,178194572.0,154881098.0,4291052198.0,134166160.0,554222077.0,16650523796.0,286775356.0,44668405.0,242106951.0
2008,64871804.0,31951784.0,400536403.0,12387724.0,186015199.0,16175235.0,889028883.0,6974929542.0,961404232.0,450718966.0,510685266.0,488805844.0,20675074349.0,205858239.0,24096382.0,181761857.0,102532077.0,4330426598.0,137356256.0,406017892.0,16933375517.0,298601528.0,46603051.0,251998477.0
2009,75910167.0,37388590.0,437174918.0,13520874.0,247557785.0,21526764.0,869052915.0,6918692173.0,959421976.0,450668659.0,508753317.0,378679491.0,21039741849.0,209554717.0,24577352.0,184977365.0,82938463.0,4314222047.0,140408690.0,439047948.0,17059514169.0,310151229.0,48500910.0,261650318.0
2010,64181563.0,31611814.0,443993972.0,13731772.0,257109424.0,22357341.0,895840861.0,6844168385.0,957692916.0,450725919.0,506966997.0,411159247.0,21295454398.0,213177233.0,25050885.0,188126348.0,95292589.0,4279505477.0,143004764.0,411105990.0,17205953354.0,322166431.0,50477899.0,271688531.0
2011,55273031.0,27224030.0,318013949.0,9835483.0,184683421.0,16059428.0,917827118.0,6800377501.0,952936197.0,449344578.0,503591619.0,447995473.0,21581665919.0,216972617.0,25545977.0,191426640.0,91744127.0,4258809708.0,145247484.0,384619350.0,17317764038.0,333897465.0,52416673.0,281480791.0
2012,51663692.0,25446296.0,370692387.0,11464713.0,145003790.0,12609025.0,809768787.0,6783261328.0,947972491.0,447849285.0,500123206.0,464504741.0,21900438168.0,221062439.0,26077072.0,194985367.0,108802449.0,4234590271.0,147280250.0,347790572.0,17391918468.0,345801300.0,54388768.0,291412532.0
2013,66875063.0,32938464.0,385002211.0,11907285.0,159313107.0,13853314.0,911475180.0,6671849811.0,933342669.0,441762617.0,491580052.0,433001048.0,22219573090.0,226045491.0,26715118.0,199330374.0,83963402.0,4225130241.0,149439059.0,441095719.0,17416491998.0,357983393.0,56410878.0,301572515.0
2014,74005212.0,36450328.0,436836832.0,13510418.0,166068792.0,14440764.0,878227080.0,6670310459.0,925299049.0,438766077.0,486532973.0,383971095.0,22496898246.0,231552955.0,27417019.0,204135936.0,102290622.0,4187289153.0,151676416.0,470572871.0,17522589418.0,370545551.0,58499242.0,312046309.0
2015,65404788.0,32214298.0,460136715.0,14231032.0,175409296.0,15252982.0,847366293.0,6638243679.0,923688346.0,438804466.0,484883880.0,394783202.0,22727992456.0,236872194.0,28098562.0,208773632.0,109886452.0,4168276962.0,153728824.0,449935256.0,17648267375.0,383155898.0,60601624.0,322554274.0
2016,52155457.0,25688508.0,311803185.0,9643397.0,133467016.0,11605827.0,746697194.0,6579515514.0,919121603.0,437426331.0,481695272.0,341636283.0,22964775613.0,242460485.0,28813945.0,213646540.0,110280521.0,4148213775.0,156510587.0,436986263.0,17740526500.0,395995200.0,62746630.0,333248570.0
2017,50640783.0,24942475.0,350540977.0,10841474.0,141246213.0,12282279.0,659661225.0,6433022353.0,905232648.0,431589047.0,473643601.0,334394437.0,23120857538.0,249439358.0,29696840.0,219742518.0,106136752.0,4132382170.0,158642058.0,395552142.0,17809773399.0,408775633.0,64888689.0,343886944.0
2018,44590093.0,21962285.0,334984960.0,10360360.0,135576701.0,11789278.0,694881377.0,6221148160.0,882335365.0,421419075.0,460916291.0,432801345.0,23278091897.0,255896075.0,30519987.0,225376088.0,103760343.0,4111005423.0,160704909.0,378169924.0,17820861824.0,422088179.0,67121653.0,354966526.0
2019,40724919.0,20058542.0,257629378.0,7967919.0,104952777.0,9126328.0,844230556.0,6058645296.0,868758881.0,415663839.0,453095043.0,486845319.0,23532352686.0,262427182.0,31354298.0,231072884.0,103505804.0,4081067419.0,163196835.0,382337253.0,17813487471.0,434376354.0,69197941.0,365178413.0
