Year,Biochar,Biochar_E,IFuelwood_E,IFuelwood_Char,RFuelwood_E,RFuelwood_Char,Paper_C,Paper_A,Paper_D,Paper_R,Paper_L,BC_C,BC_A,BC_D,BC_R,BC_L,EC_C,EC_A,EC_L,HA_C,HA_A,HA_D,HA_R,HA_L
1994,49339822.0,24301704.0,324874008.0,10047650.0,166123499.0,14445522.0,950487735.0,6983814325.0,955120098.0,434597398.0,520522700.0,550254947.0,16469815785.0,150254203.0,17066228.0,133187974.0,165477192.0,3949410270.0,101519922.0,432218107.0,13448147634.0,178907793.0,27094361.0,151813431.0
1995,60785088.0,29938924.0,357509308.0,11056989.0,157078546.0,13659004.0,1014568660.0,6992849878.0,955647424.0,435841709.0,519805715.0,609785118.0,16926415182.0,155849650.0,17743003.0,138106647.0,153596825.0,4021606315.0,105182583.0,454123644.0,13729541722.0,185476959.0,28154641.0,157322317.0
1996,45287929.0,22305995.0,357491389.0,11056435.0,191001117.0,16608793.0,1034762376.0,7065107894.0,956208001.0,437091877.0,519116125.0,544039762.0,17311628017.0,161568394.0,18436360.0,143132034.0,188542908.0,4079336575.0,108780861.0,511272600.0,14021948241.0,192819501.0,29336511.0,163482989.0
1997,59151217.0,29134181.0,395825225.0,12242017.0,163375162.0,14206536.0,1084266099.0,7157492448.0,956340186.0,438136704.0,518203482.0,614840861.0,17761809322.0,167481994.0,19154543.0,148327451.0,215128626.0,4169915792.0,112449657.0,511652280.0,14368390876.0,200171691.0,30524254.0,169647437.0
1998,53627425.0,26413508.0,361024626.0,11165710.0,197594382.0,17182120.0,1071208062.0,7295465980.0,960939901.0,441223073.0,519716828.0,501398095.0,18092608233.0,173502057.0,19887532.0,153614524.0,168325392.0,4282553280.0,116407995.0,572390188.0,14702655830.0,208365467.0,31844963.0,176520504.0
1999,40424288.0,19910470.0,321312164.0,9937490.0,183938201.0,15994626.0,950037634.0,7412515151.0,969932794.0,446330487.0,523602308.0,481775045.0,18397692094.0,179675913.0,20640809.0,159035104.0,151114750.0,4346667792.0,120059378.0,514568788.0,15092573230.0,216702367.0,33192445.0,183509922.0
2000,41171729.0,20278613.0,338940809.0,10482705.0,176254041.0,15326438.0,965927998.0,7405073747.0,973448833.0,448920448.0,524528384.0,418182922.0,18632958429.0,185983607.0,21412154.0,164571453.0,150954838.0,4392662451.0,123451351.0,562664396.0,15410966443.0,225806011.0,34662504.0,191143507.0
2001,45124003.0,22225255.0,352181515.0,10892212.0,167295556.0,14547440.0,1020596722.0,7409208419.0,977786165.0,451887351.0,525898814.0,608879502.0,19052435566.0,192557750.0,22216931.0,170340819.0,142087123.0,4434990781.0,126935142.0,408069692.0,15767389514.0,235432053.0,36218243.0,199213810.0
2002,51908108.0,25566680.0,377005230.0,11659956.0,165124598.0,14358661.0,1074389165.0,7457321862.0,989220565.0,458140208.0,531080358.0,647792558.0,19111760965.0,195918168.0,22652905.0,173265263.0,152618379.0,4468262815.0,130126197.0,431820991.0,15963447205.0,244745000.0,37731299.0,207013701.0
2003,46474619.0,22890484.0,325206725.0,10057940.0,159539737.0,13873021.0,962039703.0,7545841616.0,1002737940.0,465372667.0,537365273.0,489921671.0,19635138341.0,199327321.0,23095703.0,176231618.0,127475574.0,4508053185.0,133516394.0,489159368.0,16168566103.0,254948345.0,39387216.0,215561129.0
2004,51508310.0,25369764.0,388139754.0,12004322.0,140875921.0,12250080.0,1048065366.0,7515700521.0,1008790691.0,469150362.0,539640328.0,501914218.0,19988912548.0,203289912.0,23603945.0,179685966.0,127993581.0,4521575659.0,136651620.0,553851520.0,16420458011.0,265615260.0,41120703.0,224494557.0
2005,51873347.0,25549559.0,293620992.0,9081062.0,144931378.0,12602728.0,902866492.0,7561676908.0,1018691381.0,474723604.0,543967777.0,521452286.0,20354117011.0,207288140.0,24117770.0,183170371.0,204870083.0,4533448077.0,139754307.0,601910789.0,16723031938.0,277058377.0,42980623.0,234077754.0
2006,66679626.0,32842204.0,394353557.0,12196502.0,157271571.0,13675789.0,922015596.0,7461866746.0,1018723112.0,475698100.0,543025012.0,677902320.0,20727754788.0,211879271.0,24702152.0,187177119.0,231243453.0,4613630932.0,143778294.0,534184369.0,17064063577.0,288748769.0,44885410.0,243863359.0
2007,72262741.0,35592096.0,439788084.0,13601693.0,218665695.0,19014408.0,982074793.0,7384368170.0,1014550963.0,474696751.0,539854212.0,457288774.0,21264515347.0,216191516.0,25255649.0,190935867.0,170369208.0,4720157417.0,147582776.0,574788815.0,17326511940.0,300577340.0,46818215.0,253759125.0
2008,64871804.0,31951784.0,400536403.0,12387724.0,186015199.0,16175235.0,941351005.0,7367781002.0,1013623152.0,475199884.0,538423268.0,506339107.0,21581535024.0,220352832.0,25793022.0,194559810.0,112785285.0,4763469257.0,151091882.0,421989643.0,17617400344.0,312842535.0,48825660.0,264016875.0
2009,75910167.0,37388590.0,437174918.0,13520874.0,247557785.0,21526764.0,920430887.0,7312117722.0,1012034547.0,475382327.0,536652219.0,393488281.0,21957262927.0,224057915.0,26278341.0,197779575.0,91232309.0,4745644252.0,154449559.0,451109141.0,17746844760.0,324803375.0,50792187.0,274011187.0
2010,64181563.0,31611814.0,443993972.0,13731772.0,257109424.0,22357341.0,948802522.0,7236836913.0,1010697668.0,475671927.0,535025741.0,425512843.0,22221777708.0,227670484.0,26754016.0,200916468.0,104821848.0,4707456024.0,157305241.0,422037792.0,17892153250.0,337242892.0,52840120.0,284402772.0
2011,55273031.0,27224030.0,318013949.0,9835483.0,184683421.0,16059428.0,972088596.0,7193585760.0,1006196277.0,474458671.0,531737606.0,461143233.0,22516504469.0,231455313.0,27251145.0,204204168.0,100918540.0,4684690679.0,159772232.0,396118650.0,18001799464.0,349353490.0,54843027.0,294510463.0
2012,51663692.0,25446296.0,370692387.0,11464713.0,145003790.0,12609025.0,857979037.0,7178043808.0,1001492449.0,473133642.0,528358807.0,480893280.0,22842543074.0,235544934.0,27785463.0,207759471.0,119682693.0,4658049298.0,162008275.0,360800642.0,18074018128.0,361641650.0,56880191.0,304761459.0
2013,66875063.0,32938464.0,385002211.0,11907285.0,159313107.0,13853314.0,965740604.0,7062401728.0,986572782.0,466957087.0,519615695.0,447545528.0,23170970561.0,240601105.0,28435368.0,212165737.0,92359742.0,4647643264.0,164382965.0,455275966.0,18097679117.0,374228401.0,58970759.0,315257641.0
2014,74005212.0,36450328.0,436836832.0,13510418.0,166068792.0,14440764.0,930747851.0,7062600552.0,978627967.0,464054031.0,514573936.0,397981516.0,23455129711.0,246217714.0,29153399.0,217064315.0,112519684.0,4606018067.0,166844058.0,485303619.0,18203675541.0,387200231.0,61128571.0,326071660.0
2015,65404788.0,32214298.0,460136715.0,14231032.0,175409296.0,15252982.0,898041491.0,7030171834.0,977431579.0,464335556.0,513096023.0,410596131.0,23693234617.0,251612346.0,29847088.0,221765259.0,120875098.0,4585104657.0,169101706.0,463558379.0,18329655230.0,400202882.0,63297850.0,336905031.0
2016,52155457.0,25688508.0,311803185.0,9643397.0,133467016.0,11605827.0,791665293.0,6968970627.0,973112784.0,463121695.0,509991089.0,355390371.0,23938766214.0,257285874.0,30575790.0,226710084.0,121308573.0,4563035152.0,172161645.0,452500285.0,18420688547.0,413442130.0,65511148.0,347930981.0
2017,50640783.0,24942475.0,350540977.0,10841474.0,141246213.0,12282279.0,699387786.0,6814862052.0,958547267.0,457007934.0,501539334.0,348406459.0,24099245544.0,264473198.0,31486684.0,232986513.0,116750427.0,4545620386.0,174506263.0,411362729.0,18490464096.0,426606661.0,67719171.0,358887490.0
2018,44590093.0,21962285.0,334984960.0,10360360.0,135576701.0,11789278.0,736915457.0,6591268728.0,934442259.0,446306255.0,488136005.0,450544644.0,24262454834.0,271068950.0,32329612.0,238739338.0,114136377.0,4522105965.0,176775400.0,395922260.0,18501583513.0,440350336.0,70025753.0,370324584.0
2019,40724919.0,20058542.0,257629378.0,7967919.0,104952777.0,9126328.0,895298920.0,6420057235.0,920195780.0,440274187.0,479921593.0,504930399.0,24526784577.0,277725166.0,33182072.0,244543095.0,113856385.0,4489174160.0,179516519.0,395535064.0,18496960322.0,452961050.0,72158560.0,380802490.0
